10.704997	12.422134
9.049511	10.795906
9.682210	9.368350
7.888254	6.817326
10.384700	10.378106
9.262381	9.476975
8.642514	8.917361
10.028830	9.698913
7.545674	7.080116
10.551012	8.693749
9.303585	8.929801
9.129253	9.328741
9.136236	9.638227
8.608009	8.035940
10.278702	10.240181
8.797216	8.310761
8.055312	8.450384
10.515096	11.838688
10.136256	9.491589
8.873230	8.444942
9.570305	9.440458
9.530518	9.102159
7.750727	8.893312
9.115052	7.490316
10.174636	10.605814
9.490283	9.475313
7.590521	7.854361
7.197465	6.054699
7.088693	6.994860
8.174648	8.317353
9.378003	11.042181
9.576005	8.501919
9.505140	7.258308
9.067978	9.192664
9.286739	10.148551
8.710321	8.561684
9.308923	8.879242
9.218869	8.805012
10.795516	9.477988
8.739888	6.937220
10.456230	10.225213
9.182051	6.280313
9.241228	10.612150
8.536749	7.126246
9.925284	9.254949
10.434226	9.200937
10.467204	11.579003
8.225147	9.011269
9.346708	9.420368
9.152285	9.941326
9.587603	10.779456
9.905782	8.875359
10.617465	10.719917
9.415702	10.730942
8.261710	7.588490
7.972572	7.978433
9.579059	9.909884
8.314687	8.712147
11.533462	12.077608
9.374107	10.582164
9.961173	8.378618
10.062911	9.327560
10.281612	10.067032
7.587177	8.111312
8.696858	8.237663
8.187350	7.134493
9.103886	9.632489
9.626052	9.410878
9.779080	9.005515
8.572002	8.474054
10.185433	9.969957
8.769026	9.501521
8.483736	9.143587
7.823815	7.615271
9.482765	10.404088
8.969159	8.279824
8.726158	9.059292
8.134481	7.824251
8.682391	6.883160
9.926804	11.907969
9.462374	10.463467
9.858140	8.498853
8.821729	7.708417
7.571465	8.073472
11.795602	13.565144
8.918038	9.697899
7.805492	8.769794
10.557999	11.009292
8.025343	9.032569
8.669831	8.382387
8.477020	8.534391
9.644785	10.227479
8.283302	7.885683
8.238222	7.363253
8.352677	9.106255
9.000704	10.517650
8.371973	7.800236
8.802138	7.763934
8.394390	9.298205
10.194426	10.268480
9.776570	10.573723
9.275748	8.850217
10.535129	8.766655
9.111953	9.223167
8.857343	8.164050
8.283910	10.126441
8.354016	7.460487
10.144099	10.147426
10.606673	10.615505
9.655891	9.900695
9.078436	8.891404
8.034403	8.263555
10.006049	9.657275
7.045501	6.984195
8.152851	7.684823
8.600067	7.880889
9.089239	7.527318
10.933070	13.058043
9.105134	9.376323
7.523262	7.020847
9.091849	9.964543
8.363581	7.611943
9.914646	10.513090
9.834758	8.787855
9.094418	9.054129
7.620716	5.801774
9.239545	10.915461
10.498725	12.099615
8.598362	9.071221
6.550501	5.267818
7.828198	9.223234
7.577044	7.236682
8.759488	8.707449
9.314975	9.658129
8.419899	7.725001
8.724961	7.254343
9.138688	9.108386
11.098569	12.460738
9.816181	10.491337
8.659468	9.067555
9.414121	10.604876
9.419090	10.768550
8.782500	9.492666
7.568942	7.590266
8.702828	9.674116
8.978535	9.497511
7.784150	9.633765
10.803631	10.509959
9.791487	11.924023
9.945885	10.409761
8.900380	10.178692
8.845097	7.060655
10.167414	9.699417
9.355566	8.847648
8.383996	7.974811
7.923981	10.140035
9.655779	8.890175
7.980010	5.444738
9.227864	9.350465
8.497373	9.117632
8.543964	9.280688
8.207764	9.082956
10.619596	11.409192
7.905884	8.424933
7.943227	8.341060
9.505552	9.994193
9.055535	8.358318
10.277053	9.587550
9.201023	8.457478
10.020516	8.938253
9.404646	7.167602
9.031560	9.035264
11.051112	10.132994
10.524400	11.193359
10.443309	11.620226
9.500309	8.314780
9.586794	7.912342
7.691604	8.051922
9.766303	10.623062
9.088323	9.615598
9.742492	9.194294
8.304478	6.842178
9.509074	8.709925
7.867094	6.535196
9.724750	9.701600
8.818817	7.977208
9.552417	9.093034
8.443010	8.332722
9.092566	9.501732
7.661996	7.690614
8.678320	9.825418
9.542311	8.450800
8.612401	7.463535
9.808742	10.645223
9.279286	9.368148
9.758015	12.250002
8.751961	9.532233
9.633771	9.928128
9.788409	11.106473
7.721897	6.767591
9.324012	9.696407
8.724316	9.113856
7.394854	6.902413
7.954407	7.236850
8.649500	8.069469
10.270131	11.340107
8.799696	8.589759
8.755768	8.364463
8.550216	8.113639
7.319689	7.321195
9.166238	8.879818
9.911530	8.701688
8.083477	9.500228
7.994367	8.497284
7.342607	5.649660
8.176456	5.213511
7.861655	7.813386
9.879881	8.831035
9.368346	8.434682
9.509293	10.114584
8.349916	9.129304
9.835778	10.562648
7.780509	7.398461
9.480805	8.935135
8.071814	9.883179
10.317695	8.703502
10.030539	11.278378
9.463127	9.184318
9.074987	10.169023
9.489040	10.781792
9.496981	7.784200
9.238982	8.498027
11.795618	12.425454
6.978752	4.888316
5.621940	5.172323
7.455965	8.392984
9.343915	8.740605
8.041374	7.817871
8.529454	7.920855
10.660703	10.743464
10.384135	11.146913
8.770367	8.578866
10.488851	10.900066
10.699014	11.605151
9.490967	8.599364
9.512570	11.314981
8.565724	8.858890
8.515689	7.905851
9.301736	9.045050
9.430592	8.187879
10.635579	11.228935
8.283794	10.309304
8.931550	9.645522
7.945995	5.473546
8.173724	8.764409
9.185191	9.077766
9.381812	8.192072
8.200988	8.422725
10.287331	11.512721
9.568426	8.723478
9.426836	9.989843
7.920383	7.242414
9.632258	11.251865
8.905815	8.780126
8.745855	8.700129
9.013712	9.433071
8.244396	8.639001
7.395150	7.707446
8.604664	6.774299
8.311492	8.330071
7.143637	6.891213
7.831596	6.941051
8.645659	10.187962
7.266124	5.951719
9.363698	9.492210
9.614436	9.808820
8.921248	8.542247
10.581760	9.904877
8.636537	8.420267
8.325271	6.619809
9.096905	9.587343
9.074507	8.818957
9.729622	10.529952
7.222197	6.227741
8.915984	8.732644
9.916600	10.553036
9.988930	9.490337
8.626721	8.177578
8.949444	7.257351
9.784931	9.234337
8.690697	6.318689
8.881008	10.920809
8.718752	8.242050
7.532101	7.557953
9.057872	9.254044
8.591030	8.670519
9.897685	10.372169
7.253144	9.047518
7.813455	7.064800
8.094226	6.989790
8.403632	7.694029
9.690585	9.317013
8.924704	9.652777
11.180170	12.541205
7.747875	6.427355
11.355724	9.803560
8.876756	8.352878
8.833243	6.315532
8.767853	9.775334
11.153320	11.026260
8.310384	8.544832
10.444108	11.826047
9.412681	6.806834
9.954596	11.105185
8.849706	9.111116
8.529817	9.963708
7.633467	8.011484
9.329368	9.354829
8.200886	8.584772
9.537414	9.715108
8.648554	9.504234
8.844275	6.910007
8.658478	8.760864
10.780632	10.925707
9.554891	9.051029
11.028569	10.565129
8.954769	9.138275
8.118521	7.473691
10.758228	12.313644
9.566742	10.050788
7.221187	8.253387
8.329509	8.082378
8.196001	8.912686
9.821531	11.375320
8.601927	9.660835
11.830252	10.192870
8.819811	7.456626
10.193925	10.953236
9.774979	7.427041
9.988519	8.232652
10.094943	8.610181
9.747532	9.488953
8.479027	9.027695
9.218512	8.167124
9.094497	8.771792
6.966264	5.569183
7.977976	7.778880
8.552850	8.945922
8.874669	8.550697
9.133583	8.055289
8.939998	8.136877
7.406134	6.842077
9.245414	9.899262
7.734720	6.226993
11.158254	9.662895
10.257904	8.635805
8.503794	7.116909
9.496205	10.973211
10.656672	10.295978
9.289908	10.008492
8.741909	7.678345
8.576237	9.113872
10.558021	11.595139
8.376702	9.685114
9.047210	9.383934
8.469812	8.165034
9.707164	10.578208
8.637476	9.021138
10.128002	8.980348
9.503279	8.601800
8.976894	10.003384
9.497538	11.716714
9.502417	8.541189
10.237395	9.540516
7.881583	6.817484
9.207383	9.597802
9.505617	10.511764
10.682955	10.914330
10.041617	10.636098
9.096123	8.195987
10.870333	10.608867
9.029507	8.672110
10.619452	10.537957
8.055090	7.449093
9.133007	9.453288
9.750833	9.228949
8.918080	8.429960
9.701867	8.559497
8.475328	7.074085
7.825466	8.733688
8.023845	8.381561
9.979661	9.488514
10.612314	11.016148
10.902208	11.300256
8.605806	10.285726
8.065103	8.696023
8.400171	7.517169
9.199464	9.535041
6.557949	6.069918
8.241283	8.881387
9.783674	10.133002
8.884793	9.579576
8.477872	9.117301
9.159326	9.881070
9.656356	9.835143
8.372657	5.968324
8.751343	8.814494
8.939360	6.887125
11.093092	11.897483
8.498082	9.658531
7.621592	7.064652
10.479815	10.389750
7.013658	7.203570
8.128288	6.059843
8.624892	8.295272
7.550950	9.371347
8.900868	8.098109
8.231639	7.260333
8.190895	6.389173
9.393247	8.375018
8.989818	10.894213
9.450797	9.052981
10.104145	10.507756
8.385901	8.739609
9.264729	9.908512
9.606255	9.205150
9.795241	8.708920
8.781852	9.032321
9.443096	10.465803
8.465797	9.804989
7.572827	6.609445
7.906890	7.477529
7.765220	7.003241
8.733074	8.865396
9.228887	7.758765
9.662759	10.042278
8.303379	7.542423
7.975473	7.433370
8.774928	10.008004
7.343580	6.672905
10.446251	11.197356
9.350467	9.449798
10.612969	10.434936
8.358180	8.519883
10.311802	11.114796
9.246249	7.536107
9.120756	10.862471
9.937598	10.524963
10.158010	9.941057
8.887475	10.902294
9.212844	7.862573
8.672593	9.075912
9.375545	10.062375
9.071674	8.169327
8.608471	8.643489
8.817020	9.126106
7.770936	7.494606
8.537417	10.453494
10.475545	10.001713
10.448340	10.749531
10.082444	8.356910
9.517173	8.775476
7.487297	9.503569
10.866587	12.669771
8.693679	9.112337
9.819292	9.929930
9.692258	10.037657
11.044776	12.620580
7.607441	7.697378
6.918279	6.385057
8.802584	8.346597
8.681178	10.274632
8.492292	9.309277
9.049933	9.019470
8.356836	7.644442
11.022326	10.003472
9.377155	9.164992
8.827452	8.340101
9.113469	9.595933
8.991320	10.228352
9.093353	9.175766
8.580481	7.943369
9.371441	9.408620
8.536103	8.072731
10.241572	9.812198
9.561020	9.542407
10.201686	9.734550
9.266344	8.490115
8.487610	10.857831
9.599626	10.215027
8.548625	9.002499
11.278740	12.685526
11.070229	9.414531
6.507753	6.830623
10.055125	9.827343
10.207007	9.640519
9.129108	8.176520
7.470249	7.993734
8.594662	10.713729
9.374308	8.760414
10.027845	8.531310
8.518333	8.643029
8.496345	8.533062
10.608935	10.912441
9.478356	11.210101
10.267193	10.795413
9.347131	7.858647
9.028879	9.197481
7.263111	5.707022
9.835961	9.804312
8.560493	8.670760
9.010225	10.433338
8.376052	9.849797
7.996989	6.942647
9.214313	8.605996
9.274495	8.063258
8.244563	9.099111
9.610969	9.888905
9.747246	10.426553
10.044196	11.374128
10.518027	11.562884
8.628582	8.297123
8.814754	9.956830
6.433585	6.340512
8.459806	7.761795
9.704731	9.914568
9.128510	8.413165
9.448815	9.513235
10.542777	11.262927
8.223393	10.146568
7.830711	7.372038
8.673195	7.804648
10.424893	9.488417
9.468858	9.070360
10.375826	10.325448
10.422395	9.681592
9.496804	11.017808
7.855721	8.325806
10.289712	9.347341
9.468473	9.019924
9.490544	8.591160
6.716350	6.031657
8.593783	9.296791
10.023301	9.711153
8.370182	7.178617
10.189183	11.506628
10.313102	12.288427
8.415077	8.062278
8.216636	9.031273
7.977716	8.997599
9.240729	8.272383
9.437057	9.533016
9.624035	10.061538
9.267375	10.631817
11.351474	11.657010
9.602209	8.078581
